,WEB338_,WEB275_,WEB251_,WEB155_,WEB231_,WEB225_,WEB213_,WEB40_,WEB223_,WEB262_,WEB276_,WEB344_,WEB307_,WEB234_,WEB17_,WEB232_,WEB233_,WEB208_,WEB354_,WEB13_,WEB343_,WEB263_,WEB236_,WEB226_,WEB249_,WEB271_,WEB238_,WEB334_,WEB252_,WEB72_,WEB258_,WEB261_,WEB347_,WEB59_,WEB356_,WEB285_,WEB117_,WEB273_,WEB270_,WEB259_,WEB235_,WEB204_,WEB355_,WEB87_,WEB254_,WEB306_,WEB33_,WEB108_,WEB89_,WEB241_,WEB4_,WEB311_,WEB310_,WEB281_,WEB222_,WEB266_,WEB134_,WEB309_,WEB3_,WEB199_,WEB35_,WEB244_,WEB123_,WEB205_,WEB45_,WEB216_,WEB350_,WEB58_,WEB229_,WEB151_,WEB104_,WEB211_,WEB42_,WEB107_,FW_008_,WEB18_,WEB248_,WEB221_,WEB220_,WEB308_,WEB207_,WEB63_,WEB239_,WEB6_,WEB253_,WEB268_,WEB219_,WEB353_,WEB98_,WEB269_,WEB12_,carpinteria_,WEB267_,WEB224_,WEB278_,WEB245_,WEB228_,WEB255_,WEB218_,WEB152_,WEB200_,WEB247_,WEB260_,WEB340_,WEB37_,WEB230_,WEB67_,WEB132_,WEB274_,WEB288_,WEB243_,WEB237_,WEB240_,WEB22_,WEB28_,WEB105_,WEB217_,WEB264_,WEB250_,WEB358_,WEB335_,WEB295_,WEB227_,WEB88_,WEB34_,WEB351_,WEB279_,WEB121_,WEB201_,WEB257_,WEB84_,WEB296_,WEB39_,WEB214_,WEB215_,WEB131_,WEB289_,WEB345_,WEB246_,WEB29_,WEB38_,WEB43_,WEB210_,WEB154_,WEB265_,WEB357_,WEB242_,WEB256_
WEB215_,5.486836364,3.245302316,3.004083493,5.503368491,1.664556858,1.470396021,2.816655322,5.054450582,1.389021139,5.538048717,2.677581904,1.643307939,2.668901399,2.235469353,4.854699733,2.462528829,1.289214026,5.681462396,2.935115063,4.690667581,4.426845557,3.277502163,1.218522189,1.851924254,2.616345731,4.747092003,0.937914175,4.354363622,4.300085843,2.486611682,5.236722888,5.557574282,1.380770819,1.420073231,3.75581894,4.343555237,3.634424253,2.864647761,2.945884881,4.993565922,1.340378998,1.973976878,3.549480952,4.930156059,4.794281253,3.045345328,2.225865106,3.823557263,1.697876723,1.254816256,3.398374994,1.128547953,4.810455165,4.547740011,1.088270901,5.524868566,4.66491459,5.426271061,2.632458422,5.410596758,4.376467766,0.913472368,1.11773443,4.542999664,4.754721729,0.792873085,2.791065965,3.575842861,1.774524203,3.716247497,2.317837306,3.430750991,3.646576247,3.717545069,2.757312937,2.27850063,3.523038859,1.383775902,1.104719682,2.741168874,4.182195281,4.613662296,1.293756502,1.682519806,3.514784796,5.41837069,0.762121723,4.681382688,3.692296727,3.711196898,4.753180865,2.349272654,5.274847099,1.260323709,3.833433448,1.296408235,1.533899883,4.548130435,0.717152695,4.753893776,5.165321477,1.884735781,5.433313075,2.51833847,1.826204317,1.551417128,4.386323682,4.286776388,3.70050019,1.940585743,1.583688736,1.74864979,0.933606555,1.898894185,3.55680479,5.129987591,0.876279105,5.323204991,3.437297173,4.967432639,4.373562983,4.098546732,1.143204087,4.620239954,4.453598758,5.939639577,3.543707046,4.282767825,4.813692212,5.189933645,3.789919332,4.29869265,1.028229656,0.863802702,0,2.533914352,4.250485551,4.997308066,1.42505888,2.318356736,3.085622249,2.104349914,1.220832832,4.304236709,5.473758648,4.465855291,1.351259305,4.618390672
WEB131_,4.082746966,2.567923056,1.889546716,4.000437607,2.95291968,1.618757694,1.851480512,3.458454257,2.955750224,4.073510291,2.278069144,1.8738625,1.906706731,3.290012451,3.178818637,2.478894037,3.135039165,4.37302813,1.902035622,3.0260481,3.291222054,1.97060816,2.187085966,2.601125575,1.718561596,3.097607575,2.446930721,2.446106727,2.991980779,1.795937753,3.722571703,3.984794926,1.596439096,2.491304956,2.087760898,2.643762694,2.934625352,2.608955827,2.356430934,3.381130649,2.968709475,1.499241908,2.070068186,3.226732036,3.207609933,1.950220111,1.562168195,3.158647164,2.06166299,2.580164688,1.596972546,2.360059715,3.317747247,2.695830839,2.6596778,4.211290021,2.767587874,3.966366777,2.38495923,3.767528396,2.565642424,2.713118603,3.323373625,3.097546,3.060321334,2.305691338,2.541052396,2.941566477,2.765399197,2.255092657,1.875380103,2.365443483,2.365041118,2.426268512,1.964357928,1.877034035,2.474778372,1.754805471,2.732323829,1.908232775,2.788138825,3.078234911,2.824485764,2.268018367,2.332749566,3.868424475,2.191186797,3.085753211,3.040632198,1.925445934,3.074223841,2.41718071,3.943384733,2.221720696,2.360139507,2.835597572,2.803673918,2.935164345,2.576378888,2.983043652,4.051729837,2.57810474,3.951218335,1.717721659,2.20222057,2.950948242,2.734849345,2.514120104,3.08024537,3.088580007,1.845991954,1.978268902,2.298888145,1.544371692,2.255804464,3.86568436,2.41602245,4.39269388,2.088637513,3.340441904,2.557816396,2.631950353,2.980928212,3.209999797,2.840574836,4.568421181,2.024976162,2.510534456,3.393766021,3.588161438,2.04415337,2.923235522,2.518082621,2.779748516,2.533914352,0,2.690643955,3.527553321,2.728665978,1.757021089,2.304505108,1.370492952,1.899927849,2.736055426,4.133045394,3.199688915,2.673402785,2.914148081
WEB289_,3.094481274,2.037654982,2.467813065,3.098771198,4.048721879,3.320931474,2.190040298,2.722609636,4.533055558,3.028742383,2.583534711,3.119560484,3.127019748,4.633018004,2.526377721,3.904817494,4.470531518,3.642699319,1.852071133,1.521194018,2.436312607,1.477990004,3.974916495,3.404571887,2.356475848,1.830779292,4.036675621,2.459520561,1.877850464,2.707059567,2.739081887,2.960153923,3.587928223,3.722093854,1.545047472,2.504765685,3.436749435,2.494915517,2.063394341,2.387532757,4.200887418,2.940403062,1.582919738,2.832628939,2.116855511,3.118473496,2.850148949,3.654354531,3.847556117,4.089028191,2.975861277,3.77037122,2.98651985,2.459522652,4.238075869,3.733347328,2.819172312,3.023116659,3.658539324,2.890013922,2.078767525,4.170881418,4.894273134,1.852327201,1.845490067,3.817284078,2.433270977,3.658978525,3.568521673,2.958287419,2.292766441,3.115560265,1.242136516,2.625133164,3.338646372,3.263598366,3.239718994,3.564773759,4.230567263,3.207764889,1.362451322,1.786861732,4.346371492,3.786990471,1.827878149,2.878980055,3.970823735,2.164732316,1.947439677,2.161845115,1.632760049,2.711107732,3.188488858,3.768092282,1.579015954,4.135708837,3.828259676,2.161542721,4.20653052,1.899014378,4.08157995,3.469072815,3.065173036,2.905506264,2.994316159,4.248345882,1.701998117,2.917043443,2.461008797,3.972922132,3.193262503,3.432499903,3.873059508,2.654940452,2.765312052,2.699649446,3.909243861,3.299606111,2.330409948,3.085844765,2.496997356,1.850086841,4.318714102,1.750492692,2.278355353,4.309886944,1.663154337,2.314180288,1.982954569,2.523455173,1.567770836,2.025893109,3.913588412,4.243515043,4.250485551,2.690643955,0,2.587847695,3.960076664,2.991899366,2.017854352,2.762966603,3.760121606,1.502466985,3.260488788,2.280184778,4.22323136,2.801276442
WEB345_,1.602602145,3.586225872,3.066526258,1.899341195,5.362350041,4.106674287,3.138641358,2.672822128,5.278637247,1.51760582,4.107757425,3.747209193,4.098319262,5.574674909,2.946903599,4.933019814,5.517398233,2.673819471,3.107775443,2.058719938,3.091211557,2.342728202,4.761612052,4.739325273,3.284313241,2.671298656,4.951527455,2.847359077,2.973276958,3.592757929,1.286507437,1.316976379,4.214747718,4.473423768,3.129463275,3.267243101,4.225638761,3.817089155,3.399970847,1.275647988,5.324717293,3.317266707,2.707820241,2.052609736,1.591369639,4.120360689,3.236481283,4.706934371,4.557786651,4.857088481,3.682108484,4.369838338,3.130920704,2.814143156,5.054371289,2.235693013,2.924803976,2.771395726,4.264478396,2.730065926,2.401706109,5.091436111,5.791218352,2.14786816,2.328421462,4.632033423,3.579038229,3.665538569,4.753430069,3.259174549,3.100316176,3.219462154,2.74307853,2.942089011,3.61149866,4.08775778,3.09002193,4.367237393,5.110260724,4.161648146,2.323539364,2.643207448,5.214808127,4.562126603,2.498674875,1.464441225,4.737862419,1.420157766,3.631351588,2.994451393,2.363598539,3.8366666,2.110240904,4.500367976,2.425211832,5.013209419,5.036187148,1.772397104,5.109912302,2.433416964,3.312152857,4.464610032,1.428465012,3.265238941,4.179419088,5.324439394,1.409111337,3.197248729,3.884769756,5.08492818,4.060173286,4.333274613,4.666851434,3.491314506,2.491823048,2.874395766,4.768513136,3.839952636,2.774430084,2.453013655,3.12118265,1.508750305,5.333143196,3.415607492,2.203682451,3.145430046,2.583888299,2.303759535,2.130086188,1.174419692,2.417561653,2.328274136,4.802683128,5.07715003,4.997308066,3.527553321,2.587847695,0,4.892417218,3.242898819,2.707143015,3.823925822,4.297813025,2.960541755,1.907081549,2.378174889,5.104399935,1.970013233
WEB246_,5.266143236,2.721548758,3.242194929,5.160963001,1.490111385,1.399825038,2.775111307,4.838245114,0.840773646,5.263638152,2.057347584,1.574589308,2.051029503,1.324478181,4.730031242,1.762183518,1.50071701,5.330670722,2.922749789,4.242083947,3.851783581,3.211582907,0.992106452,1.650942795,2.781883769,4.414405873,0.78574253,3.981998984,3.761777669,1.985537899,5.009510262,5.315276514,2.084751063,0.796475227,3.523710178,3.739178764,2.979215997,2.370518891,2.33566866,4.749242193,1.115414086,2.286221275,3.181870476,4.740424092,4.624739424,2.505483757,2.43884359,3.079466722,1.558067447,0.871092145,3.332491035,1.293553547,4.298559174,4.073505649,0.667538908,5.394546283,4.438094698,5.03352683,2.005356076,5.061949939,4.078721345,1.068210553,1.633215445,4.130589849,4.243823857,0.99528953,2.071040968,3.724194676,1.309447257,3.38053969,2.233269361,3.37838699,3.254672651,3.280929318,3.273645475,1.95907664,3.826879705,1.256294122,0.614986439,2.20161117,3.849836111,4.115707688,0.611013507,1.367615251,3.441538042,5.187257616,1.085605041,4.540710312,3.334384148,3.503141825,4.228154784,2.253067241,5.031579798,0.798517772,3.598637584,0.740933223,1.353334142,4.422488663,1.151593324,4.313694202,5.23336334,0.790053991,5.201417988,2.744779802,1.838128673,0.795880358,4.125544463,4.303224487,2.904823662,2.341453434,1.369606614,1.19252762,0.844799001,2.079371252,3.510340559,4.58333248,0.871351619,4.765245194,3.588694044,4.719615631,3.95136418,4.00770805,1.067681495,3.915503595,4.041504159,5.732813003,3.304746518,4.221640502,4.581755885,4.962443423,3.505827556,4.194187423,1.413702436,0.806989807,1.42505888,2.728665978,3.960076664,4.892417218,0,2.394861625,3.032239137,1.965778211,1.719037676,3.756039532,5.234117597,4.130124019,0.670240964,4.668701247
WEB29_,3.853779262,2.481617818,1.753774626,3.897814251,2.999107055,1.740284314,1.570315049,3.799484152,2.654772282,3.830026682,2.540055454,1.348701409,2.419357283,3.28453967,3.779779361,2.953345233,2.868100415,4.217976022,1.919579733,3.092445624,3.018961345,2.026982872,2.11698724,2.488733517,1.693481109,3.445435263,2.307904026,3.036207031,3.022656063,1.381903308,3.517476757,3.802584236,1.572116417,1.822435492,2.85622996,3.167716306,3.136043602,2.19892297,2.037282577,3.326092717,2.727170934,1.407760295,2.252750763,3.181888259,3.0037361,2.686375084,1.619601505,3.482220404,2.062517769,2.315101698,2.462260583,1.878739379,3.5705989,3.139825994,2.449274168,4.071066925,3.286619281,3.982220918,2.204959026,3.800291287,2.941955831,2.365930352,3.122105973,2.950418572,3.161405744,2.091406989,1.992644769,2.702157032,2.335481939,2.503023004,1.34914255,1.825540002,2.589348266,2.283708917,1.636020677,2.099120547,1.920841032,1.882097066,2.440212309,2.486605327,2.794076306,3.316147332,2.63442257,2.151437504,2.547767418,3.759088758,2.056369156,2.953294044,3.03737372,2.572857163,3.212665306,1.954589901,3.798637782,1.923712409,2.413882982,2.342438533,2.611380861,2.734050359,2.457935011,3.395078965,3.545723897,2.094635512,3.738701795,1.479499835,2.135047256,2.815290627,2.617095864,3.26699115,2.806575531,2.836517207,1.535685527,1.85529561,1.938444415,1.543691338,2.134926182,3.590186908,2.134528133,3.914476239,1.968626987,3.577510435,3.190438731,2.572641353,2.672099502,3.570797795,2.957010319,4.4548394,2.161196475,2.935870645,3.19640088,3.453266306,2.516844342,3.071739645,2.099379261,2.40120967,2.318356736,1.757021089,2.991899366,3.242898819,2.394861625,0,1.684364709,1.553582052,1.525867189,3.080654459,3.911047536,3.132015997,2.522194799,2.735864557
WEB38_,3.475939528,1.732095236,1.223872655,3.622182477,3.309664963,2.561131299,0.905055544,3.672606817,3.575693157,3.393284668,2.370335275,2.011448463,2.951532325,4.028619408,3.520054723,3.630960917,3.366842398,4.211269047,1.045763091,2.582734857,2.723769622,1.34698255,3.020874048,2.530762972,1.253421369,2.936434401,3.07806206,3.179732739,2.536589602,1.925610667,3.120781353,3.351333113,2.396028245,2.561502497,2.225038993,3.140171344,3.703988042,1.684682101,1.569897199,2.83404238,3.199435833,1.905443876,1.907512415,3.122558046,2.110248347,3.162330805,2.046310969,3.944340834,3.048818591,3.182953367,3.117366499,2.650322128,3.757555242,3.106746249,3.260684684,4.153300874,3.300008216,3.8998612,3.21724817,3.527524708,2.847733423,2.987439379,3.767194697,2.045669848,2.749087817,2.763065306,1.692718119,3.290580598,2.486557349,3.138099468,1.038422559,2.228050146,1.938664008,2.540077241,1.941544296,2.964402196,1.882970321,2.689403711,3.202621383,3.045435203,1.740439732,2.925829789,3.422184129,2.988611657,1.820246221,3.442893797,2.894242893,2.426864992,2.062334056,2.590800983,2.551418613,1.628341054,3.678403183,2.782983137,2.013725741,2.992191772,2.876205659,1.92627951,3.133515708,2.806613496,3.33686311,2.532592172,3.386233595,2.083760293,2.092558951,3.44285581,2.013287163,3.060449867,2.250589022,2.86634832,2.058894531,2.623273086,2.719249938,1.852119874,2.538833727,3.200444181,2.866845056,3.351094512,1.31295289,3.680682484,3.33288129,1.871917673,3.241282021,2.945639665,2.965431002,4.707159134,1.923232228,2.880891154,1.977061851,2.943229743,2.205064229,2.635953475,2.67982658,3.119370561,3.085622249,2.304505108,2.017854352,2.707143015,3.032239137,1.684364709,0,2.148690973,2.452009212,2.554601382,3.738386196,2.893132965,3.336088919,2.362271055
WEB43_,4.375960333,2.054167625,2.097910569,4.185968153,2.350099382,1.320366608,1.699796898,3.750984033,2.31112936,4.33563734,1.708113516,1.477762189,1.591326389,2.612280416,3.564309024,2.053951052,2.492619194,4.541252841,1.85379229,3.129227983,2.992496979,2.133888588,1.664221463,1.924461223,1.709891737,3.202424832,1.859287629,2.873371614,2.80565131,1.288726379,4.013842787,4.296895651,1.612868803,1.763063591,2.416714531,2.706757979,2.692247284,1.914706996,1.711375254,3.703720306,2.24968441,1.654621242,2.038612459,3.528257042,3.455666537,1.811298961,1.766000445,2.738603387,1.387761255,1.974433758,2.190447096,1.817693019,3.419482652,2.942207565,2.032063784,4.534818386,3.224065623,4.118399654,1.761578994,3.974944671,2.910363914,2.07978115,2.787708671,3.116963162,3.157927019,1.72498141,1.789718026,2.764567514,1.961428527,2.359602344,1.540853264,2.392063107,2.29616341,2.122336632,2.262208925,1.603641009,2.760335669,1.417867479,2.037387307,1.640058395,2.803451117,3.117573674,2.206356621,1.584487612,2.556146119,4.194865579,1.690296113,3.418972135,2.689944504,2.277402363,3.188432652,1.904633165,4.216496796,1.616820386,2.397259765,2.067219867,2.080046705,3.214261296,2.036047884,3.23714447,4.302926436,1.78224657,4.238563201,1.722010885,1.720115104,2.197735333,2.942014977,3.146435691,2.406766257,2.615137937,1.272169216,1.395021592,1.69757153,1.522154084,2.419525616,3.741977423,1.812474198,4.032354645,2.360659154,3.727661264,2.923315981,2.960818454,2.274453042,3.015647176,3.052155652,4.876702116,2.116855697,3.007952152,3.515906317,3.902233307,2.302674467,3.198382533,1.920658607,2.13418733,2.104349914,1.370492952,2.762966603,3.823925822,1.965778211,1.553582052,2.148690973,0,1.583053385,2.688623278,4.371861419,3.267679185,2.069842898,3.411736155
WEB210_,4.921230193,2.842495265,2.228804615,4.849919112,2.316450585,1.326796236,2.060573208,4.658921619,1.756765477,4.917824217,2.49178926,1.404170313,2.237843406,2.524648067,4.515373419,2.369019325,2.009669667,5.195009132,2.424277603,4.085325001,3.929570227,2.810054039,1.172428968,2.058851178,2.012779701,4.304920898,1.373223529,3.715164015,3.843132089,1.828233064,4.625202504,4.887011827,0.846712724,1.350513299,3.35747035,3.677330291,3.396367767,2.486131676,2.518368826,4.360204423,1.929321405,1.541663586,3.008239366,4.219665253,3.994418912,2.578766491,1.852364031,3.566657482,1.440451307,1.562022419,2.847671563,1.401085425,4.324795432,3.861402852,1.51051579,5.02949438,3.886121412,4.940293032,2.220556035,4.787473156,3.828362057,1.453039792,2.074139122,3.816378633,4.08500269,1.209676976,2.440801832,3.321821733,1.869177675,3.104694195,1.856172666,2.442991665,3.271186238,3.033983855,1.903584356,2.147666351,2.56865931,1.141628143,1.572914436,2.285743318,3.590062792,4.145641506,1.77061013,1.568201009,3.161022352,4.808680478,0.906090127,3.988851819,3.516581904,3.224286694,4.072578998,2.209643363,4.766511038,1.227720362,3.354174269,1.562943393,1.97877907,3.689387588,1.393198596,4.139472341,4.325106304,1.818436722,4.80192879,2.103676841,1.949251776,2.027386824,3.611964238,3.693494936,3.192740834,2.405553466,1.043175823,1.363924021,1.067400412,1.675482033,2.933716173,4.587778732,1.333750543,4.70422776,2.59887511,4.462201784,3.806640222,3.499701582,1.812261474,4.160863917,3.891441854,5.402235963,3.054079509,3.736801784,4.076559976,4.528562259,3.210421133,3.794716067,1.421562735,1.518008589,1.220832832,1.899927849,3.760121606,4.297813025,1.719037676,1.525867189,2.452009212,1.583053385,0,3.834030316,4.956550768,4.065799846,1.648283443,3.691453911
WEB154_,3.057396941,2.055135649,3.011288913,3.008999526,3.949226965,3.197353575,2.658789373,2.582885775,4.31545111,2.937028227,2.329246041,3.064487584,2.715165,4.265835313,2.498872733,3.508595081,4.429483016,3.273152848,2.25955182,1.550189731,1.919331447,1.916326988,3.798936519,3.395930566,2.735200551,1.349413981,3.945295863,2.123590575,1.437872913,2.562997285,2.703095151,2.954171064,3.729261992,3.585454588,1.445159895,2.10209467,2.944959184,2.547176775,2.086687277,2.316300854,4.114097424,3.039701778,1.5661956,2.757547729,2.589581098,2.68318787,2.866008838,3.069555125,3.585636118,3.934274941,2.736305069,3.691227312,2.314762226,2.123425901,4.052674325,3.628258542,2.668087585,2.833946096,3.285173924,2.7496333,1.668153271,4.111953508,4.829234369,1.868739084,1.554839089,3.745637757,2.324243161,3.552773282,3.564946707,2.559154946,2.510055485,3.39863352,1.203727639,2.190349599,3.761639136,2.888122242,3.737795537,3.43124489,4.036826052,2.811532022,1.655276691,1.424662841,4.12640928,3.501941927,1.993241501,2.912684882,3.903948031,2.509850759,2.235388614,1.70311932,1.58650301,2.884570885,3.021991796,3.604094012,1.704801873,4.005588586,3.783555501,2.625769716,4.155146956,1.717482711,4.500173505,3.27005609,2.946334555,2.828034403,3.011980028,4.021299458,2.070294001,2.734056392,2.2893615,4.123015571,3.208880679,3.256452395,3.793610751,2.813613447,2.659113131,2.187444128,3.822750563,3.326742213,2.930377899,2.560500211,2.228916971,2.185387612,4.244589177,1.498162119,1.881065863,3.963947123,1.594002018,2.247873152,2.612293236,2.561355876,1.575837138,2.664226501,3.929725243,4.148718925,4.304236709,2.736055426,1.502466985,2.960541755,3.756039532,3.080654459,2.554601382,2.688623278,3.834030316,0,3.106481216,2.010212358,4.031373536,3.284046861
WEB265_,1.014089138,4.211129756,4.132686754,1.770700627,5.712100644,4.434828273,4.138220764,2.50829784,5.593638938,1.279107832,4.517636225,4.183220609,4.419014797,5.788416031,3.0028744,5.199025376,5.959438654,1.307374358,3.885928927,2.311264066,3.061373741,2.991747038,5.165480191,5.238446531,4.140007848,2.566180651,5.365194278,3.025608763,2.925392829,4.125911144,1.217488075,1.484037457,4.856631799,4.8728565,3.58380785,3.582221652,4.255010507,4.461040383,3.990769658,1.529358338,5.751074375,3.875696379,3.06215536,2.130893352,2.796871137,4.432859908,3.641452571,4.777219644,4.91260461,5.18421975,3.994905748,4.7105515,2.469083428,2.972131441,5.402181222,1.063028565,3.314567522,2.138741007,4.499175113,2.594670984,2.196472329,5.557859044,6.177366573,2.969379146,2.694894414,5.050053072,4.057362572,3.744863727,5.298585071,3.469014807,3.798326097,4.232370597,3.079776724,3.128796631,4.585142317,4.294988311,4.28802407,4.784072895,5.460549994,4.518084297,3.031109289,2.606817429,5.537101309,4.872565014,3.056558809,1.136686021,5.213555415,2.089588844,4.108330577,3.05745878,2.850369207,4.394582015,0.924583,4.881322165,2.649484555,5.464458594,5.48986799,3.040027449,5.562053323,2.901065972,4.406999095,4.88603124,1.198451353,3.695750746,4.629677101,5.646087357,2.474487117,3.692940497,4.473799189,5.598674492,4.700447415,4.763965535,5.124851588,4.006592887,2.801412378,2.360045944,5.17596088,4.394744778,3.931516301,1.608885917,3.294631917,2.295779518,5.758363222,3.758114143,1.965463419,1.748930874,2.822205734,2.288893278,3.352212681,1.508235429,2.867675839,2.930711365,5.274076409,5.464857851,5.473758648,4.133045394,3.260488788,1.907081549,5.234117597,3.911047536,3.738386196,4.371861419,4.956550768,3.106481216,0,1.718009277,5.456795163,3.221805799
WEB357_,1.944946144,2.995065942,3.331020296,2.257005173,4.43120166,3.366390276,3.178241205,2.48022882,4.597453486,2.168452011,3.26651904,3.157838489,3.351542048,4.705523641,2.654549503,4.133356764,4.779171552,2.058110007,2.790100528,1.666925891,2.281516547,1.961701002,4.136573995,3.965963492,3.149392819,1.591732953,4.285377527,2.445619702,1.615623768,3.038951773,1.898457742,2.34325074,3.911820043,3.819977552,2.486095948,2.749235774,3.405529372,3.285094393,2.753069503,1.8620545,4.551174996,3.054051321,1.845928737,2.393885324,2.636610147,3.393176783,2.810264092,3.812820512,3.884754488,4.190112332,3.187613048,3.701073019,1.804555623,2.274195564,4.344230354,2.22052711,3.131720919,1.905558196,3.630588422,2.46404717,1.386000511,4.463462985,5.0686836,2.48482786,2.127406566,3.994784728,2.859570988,3.240021987,4.113722673,2.878565067,2.82200985,3.776566793,1.780373232,2.407520523,3.844773176,3.316328803,3.804799137,3.734515028,4.351539822,3.474229158,2.140793526,1.565477833,4.465031765,3.863427765,2.198405254,1.931924303,4.200766337,2.045097904,2.833822617,2.020762404,2.21237871,3.146178539,1.606301889,3.873038263,1.518171435,4.37568717,4.23822582,2.795815231,4.446941216,2.395348316,4.404736771,3.759429211,2.111978486,2.872422952,3.401938852,4.464880306,2.195431578,3.264699666,3.391352598,4.38402223,3.635602811,3.749235294,4.061034042,2.990783124,2.416994756,1.808497815,4.122066833,3.820590566,3.247515158,1.69936535,2.608007958,1.905976187,4.593267471,2.608214882,1.607440714,2.524206675,1.644002398,1.886507773,2.95285191,1.960921447,2.006869074,2.598810007,4.15680358,4.378000998,4.465855291,3.199688915,2.280184778,2.378174889,4.130124019,3.132015997,2.893132965,3.267679185,4.065799846,2.010212358,1.718009277,0,4.400867911,3.149292563
